Account Length,Area Code,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Eve Mins,Eve Calls,Night Mins,Night Calls,Int'l Mins,Int'l Calls,CustServ Calls,Churn,Day_Avg_Call_Duration,Eve_Avg_Call_Duration,Night_Avg_Call_Duration,Intl_Avg_Call_Duration,High_CustServ_Calls
93.0,408,0,0,0.0,152.4,74.0,274.6,88.0,252.2,120.0,6.6,5.0,3,0,2.0594594594594597,3.1204545454545456,2.1016666666666666,1.3199999999999998,1
142.0,510,0,1,40.0,237.4,105.0,175.9,93.0,210.3,110.0,9.2,3.0,3,0,2.260952380952381,1.8913978494623656,1.9118181818181819,3.0666666666666664,1
92.0,408,0,0,0.0,265.6,82.0,180.7,75.0,211.1,113.0,8.6,2.0,1,0,3.2390243902439027,2.409333333333333,1.868141592920354,4.3,0
70.0,415,0,0,0.0,197.3,91.0,305.8,81.0,171.0,105.0,6.7,6.0,1,0,2.1681318681318684,3.775308641975309,1.6285714285714286,1.1166666666666667,0
22.0,408,0,1,14.0,199.1,100.0,221.8,103.0,65.7,91.0,4.2,1.0,1,0,1.9909999999999999,2.1533980582524275,0.721978021978022,4.2,0
37.0,415,0,0,0.0,233.7,114.0,207.9,109.0,212.7,101.0,12.0,2.0,2,0,2.05,1.9073394495412845,2.105940594059406,6.0,0
51.0,415,0,0,0.0,183.1,99.0,160.1,107.0,311.8,121.0,7.0,3.0,1,0,1.8494949494949495,1.4962616822429906,2.5768595041322313,2.3333333333333335,0
174.0,408,0,0,0.0,139.4,96.0,143.4,108.0,225.2,107.0,10.0,5.0,2,0,1.4520833333333334,1.3277777777777777,2.1046728971962616,2.0,0
68.0,415,0,0,0.0,213.9,112.0,260.5,100.0,233.8,97.0,8.4,3.0,1,1,1.9098214285714286,2.605,2.410309278350516,2.8000000000000003,0
130.0,415,0,0,0.0,207.1,70.0,200.1,115.0,194.2,100.0,12.4,2.0,1,0,2.9585714285714286,1.74,1.942,6.2,0
104.0,415,0,0,0.0,139.7,78.0,202.6,119.0,203.6,102.0,11.3,5.0,2,0,1.7910256410256409,1.7025210084033613,1.996078431372549,2.2600000000000002,0
134.0,408,0,0,0.0,177.2,91.0,228.7,105.0,194.3,113.0,8.9,3.0,2,0,1.9472527472527472,2.178095238095238,1.7194690265486727,2.966666666666667,0
108.0,415,0,1,35.0,169.8,136.0,173.7,101.0,214.6,105.0,9.5,7.0,2,0,1.2485294117647059,1.7198019801980198,2.0438095238095237,1.3571428571428572,0
103.0,415,0,0,0.0,173.5,83.0,244.3,65.0,221.6,66.0,9.7,2.0,3,0,2.0903614457831323,3.7584615384615385,3.3575757575757574,4.85,1
62.0,510,0,0,0.0,159.9,100.0,172.2,99.0,263.2,109.0,5.6,4.0,1,0,1.599,1.7393939393939393,2.4146788990825687,1.4,0
162.0,415,0,0,0.0,115.1,89.0,196.8,111.0,212.4,98.0,11.4,3.0,2,0,1.2932584269662921,1.772972972972973,2.1673469387755104,3.8000000000000003,0
93.0,510,0,1,19.0,136.8,113.0,179.5,105.0,71.1,95.0,12.5,3.0,2,0,1.2106194690265488,1.7095238095238094,0.7484210526315789,4.166666666666667,0
42.0,415,0,0,0.0,92.2,108.0,211.2,120.0,129.1,73.0,13.1,6.0,1,0,0.8537037037037037,1.76,1.7684931506849315,2.183333333333333,0
155.0,415,0,1,23.0,243.9,112.0,133.0,106.0,213.7,123.0,13.4,10.5,2,0,2.1776785714285714,1.2547169811320755,1.7373983739837398,1.2761904761904763,0
36.0,510,0,0,0.0,117.1,94.0,235.4,117.0,221.3,108.0,9.0,2.0,0,0,1.2457446808510637,2.011965811965812,2.049074074074074,4.5,0
143.0,415,0,0,0.0,223.3,99.0,167.1,128.0,203.0,84.0,4.5,4.0,0,1,2.2555555555555555,1.30546875,2.4166666666666665,1.125,0
197.0,510,0,0,0.0,154.8,111.0,171.5,102.0,227.3,86.0,10.6,2.0,3,0,1.3945945945945948,1.6813725490196079,2.6430232558139535,5.3,1
81.0,510,0,0,0.0,261.4,141.0,215.7,102.0,271.8,96.0,8.0,6.0,1,1,1.853900709219858,2.114705882352941,2.8312500000000003,1.3333333333333333,0
138.0,510,1,0,0.0,46.5,104.0,186.0,114.0,167.5,95.0,9.6,4.0,4,1,0.44711538461538464,1.631578947368421,1.763157894736842,2.4,1
103.0,415,0,1,18.0,149.9,84.0,170.9,84.0,171.5,112.0,11.5,7.0,0,1,1.7845238095238096,2.0345238095238094,1.53125,1.6428571428571428,0
127.0,510,1,0,0.0,242.2,102.0,226.1,80.0,252.0,96.0,13.9,5.0,2,1,2.3745098039215686,2.82625,2.625,2.7800000000000002,0
136.0,510,0,0,0.0,259.4,99.0,172.7,125.0,293.7,78.0,10.7,6.0,1,1,2.62020202020202,1.3816,3.7653846153846153,1.7833333333333332,0
99.0,415,0,0,0.0,222.4,102.0,185.8,89.0,237.7,81.0,12.0,8.0,2,0,2.1803921568627453,2.0876404494382026,2.934567901234568,1.5,0
95.0,415,0,0,0.0,69.4,79.0,190.8,109.0,219.9,102.0,8.9,5.0,0,0,0.8784810126582279,1.7504587155963305,2.1558823529411764,1.78,0
118.0,408,1,1,21.0,156.5,122.0,209.2,125.0,158.7,81.0,11.1,3.0,4,1,1.2827868852459017,1.6736,1.959259259259259,3.6999999999999997,1
113.0,415,0,0,0.0,61.2,111.0,92.3,88.0,197.4,114.0,13.7,3.0,4,1,0.5513513513513514,1.0488636363636363,1.731578947368421,4.566666666666666,1
128.0,408,1,0,0.0,245.2,112.0,101.5,101.0,152.3,116.0,10.7,5.0,0,0,2.189285714285714,1.004950495049505,1.3129310344827587,2.1399999999999997,0
117.0,408,0,0,0.0,102.3,100.0,135.2,104.0,199.7,93.0,15.7,10.0,3,0,1.023,1.2999999999999998,2.147311827956989,1.5699999999999998,1
48.0,415,0,1,36.0,230.9,92.0,167.6,121.0,270.0,87.0,7.6,4.0,3,0,2.509782608695652,1.3851239669421487,3.103448275862069,1.9,1
81.0,510,1,0,0.0,227.4,105.0,211.5,120.0,258.2,113.0,11.9,3.0,0,0,2.165714285714286,1.7625,2.2849557522123893,3.966666666666667,0
57.0,510,0,0,0.0,192.8,68.0,158.0,86.0,235.5,105.0,12.7,6.0,1,0,2.835294117647059,1.8372093023255813,2.242857142857143,2.1166666666666667,0
140.0,408,0,0,0.0,162.6,98.0,206.2,109.0,141.6,66.0,8.2,2.0,1,0,1.6591836734693877,1.891743119266055,2.1454545454545455,4.1,0
107.0,510,0,1,38.0,219.4,92.0,180.5,73.0,104.1,91.0,11.0,1.0,2,0,2.384782608695652,2.4726027397260273,1.1439560439560439,11.0,0
56.0,415,0,0,0.0,137.2,111.0,165.9,119.0,182.3,72.0,14.3,4.0,1,0,1.2360360360360358,1.3941176470588237,2.5319444444444446,3.575,0
159.0,415,0,0,0.0,87.7,103.0,278.2,97.0,170.6,93.0,10.5,10.0,1,0,0.8514563106796117,2.868041237113402,1.8344086021505375,1.05,0
102.0,415,0,0,0.0,271.1,80.0,172.0,133.0,169.2,105.0,10.3,5.0,1,0,3.3887500000000004,1.2932330827067668,1.6114285714285712,2.06,0
107.0,408,0,0,0.0,103.4,94.0,189.3,125.0,227.2,125.0,14.4,3.0,1,0,1.1,1.5144000000000002,1.8175999999999999,4.8,0
106.0,408,0,0,0.0,52.2,106.0,220.1,113.0,112.3,95.0,11.4,2.0,2,0,0.49245283018867925,1.947787610619469,1.1821052631578948,5.7,0
206.5,415,0,0,0.0,165.4,106.0,273.7,109.0,210.0,93.0,8.7,3.0,0,1,1.560377358490566,2.5110091743119267,2.2580645161290325,2.9,0
75.0,408,0,0,0.0,147.5,110.0,191.7,97.0,135.0,68.0,16.4,3.0,2,0,1.3409090909090908,1.9762886597938143,1.9852941176470589,5.466666666666666,0
86.0,415,0,0,0.0,217.8,93.0,214.7,95.0,228.7,70.0,11.3,7.0,0,0,2.341935483870968,2.26,3.267142857142857,1.6142857142857143,0
169.0,415,0,0,0.0,235.7,79.0,136.9,85.0,220.9,97.0,13.3,10.0,1,0,2.9835443037974683,1.6105882352941177,2.277319587628866,1.33,0
122.0,510,0,1,22.0,204.5,92.0,139.6,121.0,205.0,103.0,8.6,5.0,2,0,2.222826086956522,1.1537190082644628,1.9902912621359223,1.72,0
106.0,408,0,0,0.0,178.4,143.0,247.0,123.0,259.9,105.0,9.6,2.0,0,0,1.2475524475524475,2.008130081300813,2.4752380952380952,4.8,0
52.0,415,0,1,32.0,130.1,68.0,247.2,77.0,289.4,87.0,13.5,5.0,2,0,1.913235294117647,3.21038961038961,3.3264367816091953,2.7,0
79.0,415,0,1,34.0,103.7,100.0,236.3,78.0,256.6,102.0,14.8,4.0,2,0,1.037,3.02948717948718,2.5156862745098043,3.7,0
135.0,415,0,0,0.0,239.9,91.0,177.1,104.0,217.2,118.0,5.9,3.0,2,0,2.6362637362637362,1.7028846153846153,1.8406779661016948,1.9666666666666668,0
70.0,408,0,0,0.0,148.4,110.0,267.1,90.0,151.5,101.0,8.9,4.0,0,0,1.3490909090909091,2.967777777777778,1.5,2.225,0
80.0,408,0,0,0.0,148.6,106.0,210.8,65.0,203.7,86.0,10.0,2.0,2,0,1.4018867924528302,3.243076923076923,2.3686046511627907,5.0,0
37.0,415,0,0,0.0,191.1,69.0,129.2,113.0,207.5,117.0,12.9,1.0,0,0,2.769565217391304,1.143362831858407,1.7735042735042734,12.9,0
161.0,415,0,1,39.0,218.5,76.0,112.7,94.0,205.1,121.0,7.3,4.0,1,0,2.875,1.1989361702127659,1.6950413223140495,1.825,0
137.0,510,0,0,0.0,97.5,95.0,195.8,82.0,288.8,78.0,3.1000000000000005,0.0,1,0,1.0263157894736843,2.387804878048781,3.7025641025641027,3.1000000000000005,0
123.0,415,0,0,0.0,128.7,126.0,117.6,94.0,198.4,132.0,10.8,5.0,0,0,1.0214285714285714,1.251063829787234,1.5030303030303032,2.16,0
80.0,415,0,1,38.0,236.6,69.0,197.5,68.0,209.5,102.0,9.5,10.0,2,0,3.428985507246377,2.9044117647058822,2.053921568627451,0.95,0
94.0,415,0,0,0.0,85.9,113.0,226.7,91.0,279.6,110.0,15.6,10.5,0,0,0.7601769911504426,2.4912087912087912,2.541818181818182,1.4857142857142858,0
105.0,415,0,1,27.0,141.2,96.0,167.7,94.0,274.4,101.0,11.4,2.0,1,0,1.4708333333333332,1.7840425531914892,2.7168316831683166,5.7,0
73.0,415,0,1,31.0,194.4,104.0,176.0,84.0,230.1,110.0,11.5,3.0,0,0,1.8692307692307693,2.0952380952380953,2.091818181818182,3.8333333333333335,0
112.0,415,0,0,0.0,167.6,100.0,154.5,90.0,281.4,107.0,17.3,3.0,2,0,1.676,1.7166666666666666,2.6299065420560748,5.766666666666667,0
179.0,408,0,0,0.0,234.5,134.0,164.2,94.0,191.4,72.0,6.1,4.0,1,0,1.75,1.7468085106382978,2.658333333333333,1.525,0
57.0,510,0,0,0.0,154.2,78.0,196.7,85.0,253.5,97.0,10.1,9.0,1,0,1.9769230769230768,2.3141176470588234,2.61340206185567,1.1222222222222222,0
127.0,415,0,1,14.0,143.2,99.0,169.9,91.0,221.6,77.0,11.6,1.0,1,0,1.4464646464646465,1.867032967032967,2.877922077922078,11.6,0
122.0,415,1,1,40.0,216.4,80.0,249.7,90.0,185.9,99.0,12.7,4.0,1,0,2.705,2.7744444444444443,1.8777777777777778,3.175,0
33.0,510,0,1,35.0,161.9,85.0,151.2,82.0,191.0,131.0,8.5,2.0,1,0,1.9047058823529412,1.84390243902439,1.4580152671755726,4.25,0
94.0,408,0,0,0.0,118.7,90.0,205.1,57.0,172.2,100.0,10.4,6.0,3,0,1.318888888888889,3.5982456140350876,1.722,1.7333333333333334,1
100.0,408,0,0,0.0,179.1,123.0,196.6,132.0,186.7,116.0,10.2,10.0,1,0,1.4560975609756097,1.4893939393939393,1.6094827586206895,1.02,0
106.0,415,0,0,0.0,147.9,97.0,209.3,99.0,162.1,80.0,8.8,5.0,2,0,1.5247422680412372,2.114141414141414,2.02625,1.7600000000000002,0
148.0,415,0,1,38.0,209.2,110.0,116.6,73.0,109.6,105.0,16.5,4.0,2,0,1.9018181818181816,1.5972602739726027,1.0438095238095237,4.125,0
120.0,415,0,1,29.0,244.3,140.0,322.3,89.0,166.8,83.0,10.6,6.0,0,0,1.745,3.621348314606742,2.0096385542168678,1.7666666666666666,0
91.0,415,0,1,34.0,175.3,96.0,262.3,122.0,143.9,76.0,5.6,10.5,1,0,1.8260416666666668,2.15,1.8934210526315791,0.5333333333333333,0
86.0,510,0,0,0.0,150.5,92.0,120.3,95.0,271.2,96.0,9.0,2.0,1,0,1.6358695652173914,1.2663157894736843,2.8249999999999997,4.5,0
78.0,415,0,1,25.0,197.4,73.0,295.7,113.0,211.7,73.0,13.2,2.0,0,0,2.7041095890410958,2.6168141592920353,2.9,6.6,0
94.0,510,0,0,0.0,163.5,136.0,143.7,111.0,253.4,82.0,12.6,5.0,1,0,1.2022058823529411,1.2945945945945945,3.0902439024390245,2.52,0
85.0,415,0,0,0.0,236.9,93.0,197.7,113.0,309.1,78.0,11.4,7.0,2,1,2.5473118279569893,1.7495575221238937,3.962820512820513,1.6285714285714286,0
89.0,415,0,0,0.0,82.3,77.0,167.2,80.0,194.7,70.0,7.2,4.0,1,0,1.0688311688311687,2.09,2.781428571428571,1.8,0
128.0,415,0,0,0.0,216.0,111.0,153.7,115.0,227.0,74.0,12.7,4.0,1,0,1.945945945945946,1.3365217391304347,3.0675675675675675,3.175,0
115.0,415,1,0,0.0,180.0,119.0,198.8,126.0,217.1,70.0,12.4,3.0,1,0,1.5126050420168067,1.577777777777778,3.1014285714285714,4.133333333333334,0
76.0,415,0,0,0.0,143.7,55.0,173.1,108.0,239.1,95.0,5.8,6.0,1,0,2.6127272727272723,1.6027777777777776,2.5168421052631578,0.9666666666666667,0
75.0,415,0,1,39.0,198.2,107.0,280.4,132.0,129.6,73.0,11.3,7.0,1,0,1.8523364485981306,2.124242424242424,1.7753424657534245,1.6142857142857143,0
90.0,415,0,1,29.0,185.6,106.0,219.7,113.0,152.1,120.0,11.1,5.0,2,0,1.7509433962264151,1.9442477876106194,1.2674999999999998,2.2199999999999998,0
30.0,408,0,0,0.0,137.6,108.0,162.0,80.0,187.7,126.0,5.8,10.0,3,0,1.274074074074074,2.025,1.4896825396825395,0.58,1
105.0,415,1,0,0.0,273.9,119.0,278.6,103.0,255.3,90.0,10.9,7.0,1,1,2.3016806722689074,2.7048543689320392,2.836666666666667,1.5571428571428572,0
102.0,415,0,1,31.0,125.3,92.0,141.2,108.0,168.2,68.0,6.3,2.0,3,0,1.3619565217391305,1.3074074074074074,2.4735294117647055,3.15,1
83.0,415,0,0,0.0,178.8,102.0,167.9,84.0,178.9,65.0,8.6,4.0,3,0,1.7529411764705884,1.9988095238095238,2.7523076923076926,2.15,1
63.0,510,0,1,49.0,214.9,86.0,198.2,89.0,170.8,139.0,8.2,5.0,0,0,2.4988372093023257,2.2269662921348314,1.2287769784172662,1.64,0
155.0,408,0,0,0.0,163.0,93.0,203.9,102.0,159.0,109.0,15.1,4.0,2,0,1.7526881720430108,1.9990196078431373,1.4587155963302751,3.775,0
82.0,415,0,1,29.0,163.8,77.0,134.9,112.0,79.3,95.0,8.8,2.0,2,0,2.1272727272727274,1.2044642857142858,0.8347368421052631,4.4,0
87.0,510,0,0,0.0,189.5,113.0,204.9,100.0,221.7,93.0,13.4,3.0,1,0,1.676991150442478,2.049,2.3838709677419354,4.466666666666667,0
115.0,415,0,1,26.0,155.2,110.0,230.9,133.0,261.6,100.0,4.5,4.0,0,0,1.410909090909091,1.73609022556391,2.616,1.125,0
99.0,510,1,0,0.0,242.3,102.0,338.35,102.0,163.1,93.0,11.3,3.0,0,1,2.3754901960784314,3.3171568627450982,1.753763440860215,3.766666666666667,0
121.0,415,1,1,44.0,254.1,127.0,180.2,108.0,196.2,129.0,8.7,4.0,3,0,2.000787401574803,1.6685185185185185,1.5209302325581395,2.175,1
54.0,510,0,1,33.0,112.0,90.0,208.0,112.0,150.3,83.0,11.3,4.0,2,0,1.2444444444444445,1.8571428571428572,1.810843373493976,2.825,0
105.0,408,0,0,0.0,115.5,73.0,267.3,83.0,114.2,90.0,13.3,5.0,3,0,1.582191780821918,3.2204819277108436,1.268888888888889,2.66,1
73.0,415,0,0,0.0,137.1,102.0,210.8,114.0,191.4,120.0,11.1,4.0,1,0,1.3441176470588234,1.849122807017544,1.595,2.775,0
95.0,415,0,0,0.0,198.4,113.0,235.9,144.0,325.6,99.0,10.1,3.0,0,0,1.7557522123893805,1.6381944444444445,3.288888888888889,3.3666666666666667,0
21.0,415,0,1,19.0,132.7,94.0,204.6,101.0,154.7,78.0,12.9,7.0,3,0,1.4117021276595743,2.0257425742574258,1.9833333333333332,1.842857142857143,1
163.0,408,0,1,25.0,219.6,99.0,210.4,99.0,242.7,88.0,13.8,8.0,2,0,2.2181818181818183,2.125252525252525,2.7579545454545453,1.725,0
57.0,415,0,0,0.0,169.6,96.0,234.7,112.0,285.4,83.0,11.2,4.0,0,0,1.7666666666666666,2.095535714285714,3.4385542168674696,2.8,0
104.0,408,1,0,0.0,160.4,73.0,293.9,103.0,306.6,90.0,12.6,5.0,4,0,2.197260273972603,2.8533980582524268,3.4066666666666667,2.52,1
83.0,415,0,1,20.0,95.0,89.0,167.9,92.0,200.6,79.0,11.2,2.0,0,0,1.0674157303370786,1.825,2.5392405063291137,5.6,0
141.0,415,0,0,0.0,160.1,87.0,256.7,120.0,270.0,107.0,7.0,1.0,2,0,1.8402298850574712,2.1391666666666667,2.5233644859813085,7.0,0
95.0,415,0,0,0.0,194.6,114.0,232.8,106.0,173.4,92.0,3.8,2.0,3,0,1.707017543859649,2.1962264150943396,1.8847826086956523,1.9,1
184.0,415,0,0,0.0,236.4,73.0,287.3,120.0,192.0,94.0,13.8,4.0,1,1,3.238356164383562,2.3941666666666666,2.0425531914893615,3.45,0
74.0,408,0,0,0.0,157.1,95.0,213.1,46.5,280.4,77.0,7.6,3.0,2,0,1.6536842105263156,4.582795698924731,3.641558441558441,2.533333333333333,0
67.0,415,0,0,0.0,179.8,125.0,173.2,86.0,272.8,97.0,10.9,4.0,0,0,1.4384000000000001,2.013953488372093,2.812371134020619,2.725,0
104.0,415,1,0,0.0,148.2,108.0,161.8,113.0,259.3,103.0,11.0,4.0,0,0,1.372222222222222,1.431858407079646,2.5174757281553397,2.75,0
71.0,415,0,1,39.0,183.2,103.0,209.4,111.0,172.4,109.0,11.9,6.0,1,0,1.778640776699029,1.8864864864864865,1.581651376146789,1.9833333333333334,0
149.0,415,0,0,0.0,119.2,88.0,168.3,110.0,204.7,119.0,12.2,6.0,4,1,1.3545454545454545,1.53,1.7201680672268906,2.033333333333333,1
154.0,408,0,1,35.0,224.0,102.0,192.0,99.0,163.1,100.0,9.6,2.0,0,0,2.196078431372549,1.9393939393939394,1.631,4.8,0
138.0,510,0,1,21.0,34.64999999999996,149.0,140.9,109.0,179.7,111.0,7.9,1.0,0,0,0.23255033557046956,1.2926605504587156,1.6189189189189188,7.9,0
117.0,415,0,0,0.0,184.8,83.0,248.6,101.0,133.1,113.0,9.6,8.0,1,0,2.226506024096386,2.4613861386138614,1.1778761061946903,1.2,0
130.0,408,0,0,0.0,176.3,140.0,201.0,104.0,161.9,123.0,11.3,5.0,1,0,1.2592857142857143,1.9326923076923077,1.3162601626016261,2.2600000000000002,0
73.0,415,0,0,0.0,241.7,115.0,168.5,133.0,169.8,122.0,11.1,2.0,2,0,2.1017391304347823,1.2669172932330828,1.3918032786885246,5.55,0
100.0,510,0,1,38.0,224.7,121.0,294.0,131.0,290.0,61.0,9.8,6.0,0,0,1.8570247933884296,2.2442748091603053,4.754098360655738,1.6333333333333335,0
149.0,510,0,0,0.0,207.3,115.0,198.4,82.0,114.1,83.0,8.6,4.0,1,0,1.802608695652174,2.419512195121951,1.3746987951807228,2.15,0
29.0,408,0,0,0.0,196.8,81.0,168.0,110.0,132.6,98.0,12.7,7.0,2,0,2.4296296296296296,1.5272727272727273,1.353061224489796,1.8142857142857143,0
131.0,510,0,0,0.0,110.9,74.0,115.6,90.0,190.5,114.0,15.8,9.0,1,0,1.4986486486486488,1.2844444444444443,1.6710526315789473,1.7555555555555555,0
153.0,510,0,0,0.0,122.5,145.0,273.3,103.0,197.8,71.0,8.0,3.0,2,0,0.8448275862068966,2.6533980582524275,2.7859154929577468,2.6666666666666665,0
84.0,510,0,0,0.0,226.9,144.0,201.6,122.0,130.2,121.0,13.2,5.0,2,0,1.5756944444444445,1.6524590163934425,1.0760330578512396,2.6399999999999997,0
133.0,510,0,0,0.0,187.0,65.0,141.4,128.0,238.2,108.0,10.0,8.0,2,0,2.876923076923077,1.1046875,2.2055555555555553,1.25,0
112.0,415,0,0,0.0,170.5,113.0,193.2,129.0,188.0,91.0,11.2,6.0,0,0,1.508849557522124,1.4976744186046511,2.065934065934066,1.8666666666666665,0
87.0,415,0,0,0.0,204.8,101.0,161.0,80.0,285.7,89.0,9.5,3.0,0,0,2.0277227722772277,2.0125,3.210112359550562,3.1666666666666665,0
72.0,415,0,0,0.0,165.9,114.0,235.9,97.0,210.1,120.0,12.0,5.0,2,0,1.4552631578947368,2.431958762886598,1.7508333333333332,2.4,0
66.0,510,0,0,0.0,154.0,133.0,198.9,121.0,151.9,100.0,9.5,3.0,4,1,1.1578947368421053,1.643801652892562,1.5190000000000001,3.1666666666666665,1
65.0,510,0,1,29.0,158.1,104.0,322.2,81.0,210.0,96.0,8.9,6.0,1,0,1.5201923076923076,3.977777777777778,2.1875,1.4833333333333334,0
74.0,415,0,0,0.0,225.2,93.0,215.1,120.0,241.8,95.0,9.1,2.0,2,0,2.421505376344086,1.7925,2.545263157894737,4.55,0
116.0,408,0,0,0.0,159.4,79.0,179.5,88.0,167.8,71.0,9.7,2.0,4,1,2.017721518987342,2.039772727272727,2.363380281690141,4.85,1
68.0,510,0,0,0.0,172.7,95.0,139.1,90.0,174.3,99.0,11.7,1.0,2,0,1.8178947368421052,1.5455555555555556,1.7606060606060607,11.7,0
68.0,415,0,0,0.0,222.8,99.0,175.8,85.0,202.0,111.0,11.0,3.0,3,0,2.250505050505051,2.068235294117647,1.8198198198198199,3.6666666666666665,1
54.0,415,1,0,0.0,214.1,77.0,240.5,94.0,188.9,75.0,10.1,3.0,1,0,2.7805194805194806,2.5585106382978724,2.518666666666667,3.3666666666666667,0
99.0,408,0,0,0.0,54.8,92.0,173.0,103.0,195.1,125.0,7.5,3.0,1,0,0.5956521739130435,1.6796116504854368,1.5608,2.5,0
107.0,408,0,0,0.0,134.0,104.0,174.5,94.0,311.1,79.0,7.3,3.0,3,0,1.2884615384615385,1.8563829787234043,3.937974683544304,2.433333333333333,1
124.0,510,0,0,0.0,184.8,74.0,175.1,84.0,158.2,95.0,10.5,6.0,1,0,2.4972972972972975,2.0845238095238097,1.6652631578947368,1.75,0
95.0,415,0,1,36.0,283.1,112.0,286.2,86.0,261.7,129.0,11.3,3.0,3,0,2.5276785714285714,3.327906976744186,2.0286821705426354,3.766666666666667,1
173.0,510,0,0,0.0,291.8,143.0,214.3,134.0,151.2,119.0,9.9,2.0,0,1,2.0405594405594405,1.5992537313432837,1.2705882352941176,4.95,0
110.0,408,0,0,0.0,222.7,94.0,105.8,98.0,214.8,78.0,13.5,4.0,1,0,2.3691489361702125,1.079591836734694,2.753846153846154,3.375,0
102.0,510,0,0,0.0,174.5,79.0,236.8,136.0,270.4,110.0,8.5,5.0,0,0,2.2088607594936707,1.7411764705882353,2.458181818181818,1.7,0
130.0,408,0,0,0.0,68.4,86.0,193.3,110.0,171.5,139.0,10.4,4.0,0,0,0.7953488372093024,1.7572727272727273,1.2338129496402879,2.6,0
91.0,408,0,1,31.0,273.0,78.0,215.5,98.0,104.7,114.0,9.6,2.0,1,0,3.5,2.1989795918367347,0.918421052631579,4.8,0
64.0,415,1,0,0.0,225.3,134.0,108.2,87.0,139.6,132.0,17.3,9.0,1,1,1.6813432835820896,1.2436781609195402,1.0575757575757576,1.9222222222222223,0
176.0,415,0,1,23.0,283.2,130.0,162.6,74.0,177.7,104.0,7.2,6.0,1,0,2.1784615384615384,2.1972972972972973,1.708653846153846,1.2,0
93.0,510,1,0,0.0,131.4,78.0,219.7,106.0,155.7,103.0,11.1,2.0,1,1,1.6846153846153846,2.072641509433962,1.511650485436893,5.55,0
84.0,510,0,1,12.0,89.7,87.0,138.6,73.0,165.8,114.0,10.7,2.0,1,0,1.0310344827586206,1.8986301369863012,1.4543859649122808,5.35,0
138.0,510,0,0,0.0,127.1,102.0,247.7,106.0,207.7,75.0,5.0,3.0,3,0,1.246078431372549,2.3367924528301884,2.769333333333333,1.6666666666666667,1
101.0,415,0,1,28.0,105.9,132.0,231.7,107.0,281.3,120.0,10.7,5.0,1,0,0.8022727272727274,2.1654205607476635,2.3441666666666667,2.1399999999999997,0
136.0,408,0,0,0.0,142.3,79.0,158.0,113.0,177.5,75.0,6.0,10.5,2,0,1.8012658227848102,1.3982300884955752,2.3666666666666667,0.5714285714285714,0
111.0,510,0,0,0.0,191.3,80.0,138.5,94.0,246.0,107.0,6.4,3.0,2,0,2.3912500000000003,1.4734042553191489,2.2990654205607477,2.1333333333333333,0
132.0,408,0,1,36.0,201.9,93.0,156.3,75.0,131.3,92.0,13.7,5.0,0,0,2.170967741935484,2.084,1.4271739130434784,2.7399999999999998,0
128.0,415,0,0,0.0,247.3,91.0,182.7,60.0,143.2,112.0,14.7,2.0,3,0,2.7175824175824177,3.045,1.2785714285714285,7.35,1
92.0,408,0,1,38.0,242.2,96.0,159.7,144.0,210.0,108.0,8.9,1.0,1,0,2.5229166666666667,1.1090277777777777,1.9444444444444444,8.9,0
197.0,415,1,0,0.0,127.3,80.0,222.3,115.0,173.9,95.0,13.7,5.0,4,1,1.59125,1.9330434782608696,1.8305263157894738,2.7399999999999998,1
191.0,408,0,0,0.0,162.0,104.0,241.2,120.0,210.4,83.0,10.9,7.0,1,0,1.5576923076923077,2.01,2.5349397590361447,1.5571428571428572,0
99.0,415,0,1,33.0,179.1,93.0,238.3,102.0,165.7,96.0,10.6,1.0,2,0,1.9258064516129032,2.3362745098039217,1.7260416666666665,10.6,0
106.0,415,0,1,31.0,197.4,125.0,123.4,110.0,115.6,101.0,12.3,4.0,3,0,1.5792,1.1218181818181818,1.1445544554455445,3.075,1
88.0,415,0,0,0.0,148.2,82.0,308.7,67.0,235.4,79.0,6.4,4.0,2,0,1.8073170731707315,4.607462686567164,2.979746835443038,1.6,0
78.0,415,0,0,0.0,193.1,85.0,172.1,105.0,129.6,119.0,10.2,1.0,0,0,2.2717647058823527,1.639047619047619,1.0890756302521007,10.2,0
98.0,408,0,0,0.0,171.7,99.0,174.8,87.0,189.6,130.0,7.8,6.0,1,0,1.7343434343434343,2.0091954022988507,1.4584615384615385,1.3,0
17.0,408,0,1,35.0,198.5,123.0,270.6,74.0,209.9,130.0,8.1,10.0,1,0,1.613821138211382,3.656756756756757,1.6146153846153846,0.8099999999999999,0
56.0,415,0,1,24.0,121.7,87.0,184.0,76.0,266.6,98.0,12.7,3.0,1,0,1.3988505747126436,2.4210526315789473,2.7204081632653065,4.233333333333333,0
84.0,415,0,0,0.0,130.2,105.0,278.0,60.0,305.4,74.0,14.0,6.0,2,0,1.24,4.633333333333334,4.127027027027027,2.3333333333333335,0
95.0,510,0,0,0.0,203.4,96.0,168.6,61.0,173.0,105.0,13.7,3.0,2,0,2.11875,2.763934426229508,1.6476190476190475,4.566666666666666,0
16.0,415,0,0,0.0,174.7,83.0,280.8,122.0,171.7,80.0,10.5,8.0,4,0,2.1048192771084335,2.3016393442622953,2.1462499999999998,1.3125,1
